  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.87241
      Tau        exp. factor        a1             a2             a3         exp. ratio   
      3.730709      0.346924      6.620513      6.428759      6.299733      3.469243
      3.766140      0.349117      6.683665      6.490880      6.361527      3.491173
      3.801571      0.351304      6.746817      6.553001      6.423322      3.513035
      3.837002      0.353483      6.809969      6.615122      6.485117      3.534829
      3.872433      0.355656      6.873121      6.677243      6.546912      3.556556
      3.907864      0.357822      6.936272      6.739364      6.608706      3.578217
      3.943295      0.359981      6.999424      6.801485      6.670501      3.599813
      3.978726      0.362134      7.062576      6.863606      6.732296      3.621344
      4.014157      0.364281      7.125728      6.925727      6.794091      3.642811
      4.049588      0.366422      7.188880      6.987848      6.855885      3.664215
      4.085019      0.368556      7.252032      7.049968      6.917680      3.685557
      4.120450      0.370684      7.315183      7.112089      6.979475      3.706837
      4.155881      0.372806      7.378335      7.174210      7.041270      3.728057
      4.191312      0.374922      7.441487      7.236331      7.103064      3.749216
      4.226743      0.377032      7.504639      7.298452      7.164859      3.770315
      4.262174      0.379136      7.567791      7.360573      7.226654      3.791356
      4.297605      0.381234      7.630943      7.422694      7.288449      3.812338
      4.333036      0.383326      7.694094      7.484815      7.350243      3.833263
      4.368467      0.385413      7.757246      7.546936      7.412038      3.854131
      4.403898      0.387494      7.820398      7.609056      7.473833      3.874942
      4.439329      0.389570      7.883550      7.671177      7.535628      3.895698
      4.474760      0.391640      7.946702      7.733298      7.597422      3.916399
      4.510191      0.393705      8.009854      7.795419      7.659217      3.937045
      4.545622      0.395764      8.073005      7.857540      7.721012      3.957637
      4.581053      0.397818      8.136157      7.919661      7.782807      3.978176
      4.616484      0.399866      8.199309      7.981782      7.844601      3.998662
      4.651915      0.401910      8.262461      8.043903      7.906396      4.019095
      4.687346      0.403948      8.325613      8.106024      7.968191      4.039477
      4.722777      0.405981      8.388765      8.168144      8.029986      4.059807
      4.758208      0.408009      8.451916      8.230265      8.091780      4.080087
      4.793639      0.410032      8.515068      8.292386      8.153575      4.100316
      4.829070      0.412050      8.578220      8.354507      8.215370      4.120495
      4.864501      0.414063      8.641372      8.416628      8.277165      4.140626
      4.899932      0.416071      8.704524      8.478749      8.338959      4.160707
      4.935363      0.418074      8.767676      8.540870      8.400754      4.180740
      4.970794      0.420073      8.830827      8.602991      8.462549      4.200725
      5.006225      0.422066      8.893979      8.665112      8.524344      4.220663
      5.041656      0.424055      8.957131      8.727233      8.586138      4.240554
      5.077087      0.426040      9.020283      8.789353      8.647933      4.260398
      5.112518      0.428020      9.083435      8.851474      8.709728      4.280196
      5.147949      0.429995      9.146587      8.913595      8.771523      4.299948
      5.183380      0.431966      9.209738      8.975716      8.833317      4.319656
      5.218811      0.433932      9.272890      9.037837      8.895112      4.339318
      5.254242      0.435894      9.336042      9.099958      8.956907      4.358936
      5.289673      0.437851      9.399194      9.162079      9.018702      4.378510
      5.325104      0.439804      9.462346      9.224200      9.080496      4.398040
      5.360535      0.441753      9.525498      9.286321      9.142291      4.417527
      5.395966      0.443697      9.588649      9.348441      9.204086      4.436971
      5.431397      0.445637      9.651801      9.410562      9.265881      4.456372
      5.466828      0.447573      9.714953      9.472683      9.327675      4.475732
      5.502259      0.449505      9.778105      9.534804      9.389470      4.495049
      5.537690      0.451433      9.841257      9.596925      9.451265      4.514325
      5.573121      0.453356      9.904409      9.659046      9.513060      4.533560
      5.608552      0.455275      9.967561      9.721167      9.574854      4.552755
      5.643983      0.457191     10.030712      9.783288      9.636649      4.571909
      5.679414      0.459102     10.093864      9.845409      9.698444      4.591023
      5.714845      0.461010     10.157016      9.907529      9.760239      4.610097
      5.750276      0.462913     10.220168      9.969650      9.822033      4.629132
      5.785707      0.464813     10.283320     10.031771      9.883828      4.648128
      5.821138      0.466708     10.346472     10.093892      9.945623      4.667085
      5.856569      0.468600     10.409623     10.156013     10.007418      4.686003
      5.892000      0.470488     10.472775     10.218134     10.069212      4.704884
      5.927431      0.472373     10.535927     10.280255     10.131007      4.723727
      5.962862      0.474253     10.599079     10.342376     10.192802      4.742532
      5.998293      0.476130     10.662231     10.404497     10.254597      4.761300
      6.033724      0.478003     10.725383     10.466618     10.316391      4.780031
      6.069155      0.479873     10.788534     10.528738     10.378186      4.798725
      6.104586      0.481738     10.851686     10.590859     10.439981      4.817384
      6.140017      0.483601     10.914838     10.652980     10.501776      4.836006
      6.175448      0.485459     10.977990     10.715101     10.563570      4.854592
      6.210879      0.487314     11.041142     10.777222     10.625365      4.873143
      6.246310      0.489166     11.104294     10.839343     10.687160      4.891658
      6.281741      0.491014     11.167445     10.901464     10.748955      4.910139
      6.317172      0.492858     11.230597     10.963585     10.810749      4.928585
      6.352603      0.494700     11.293749     11.025706     10.872544      4.946996
      6.388034      0.496537     11.356901     11.087826     10.934339      4.965373
      6.423465      0.498372     11.420053     11.149947     10.996134      4.983716
      6.458896      0.500203     11.483205     11.212068     11.057928      5.002026
      6.494327      0.502030     11.546356     11.274189     11.119723      5.020302
      6.529758      0.503855     11.609508     11.336310     11.181518      5.038545
      6.565189      0.505675     11.672660     11.398431     11.243313      5.056755
      6.600620      0.507493     11.735812     11.460552     11.305107      5.074932
      6.636051      0.509308     11.798964     11.522673     11.366902      5.093077
      6.671482      0.511119     11.862116     11.584794     11.428697      5.111189
      6.706913      0.512927     11.925267     11.646914     11.490492      5.129270
      6.742344      0.514732     11.988419     11.709035     11.552286      5.147318
      6.777775      0.516534     12.051571     11.771156     11.614081      5.165335
      6.813206      0.518332     12.114723     11.833277     11.675876      5.183321
      6.848637      0.520128     12.177875     11.895398     11.737671      5.201275
      6.884068      0.521920     12.241027     11.957519     11.799465      5.219199
      6.919499      0.523709     12.304178     12.019640     11.861260      5.237092
      6.954930      0.525495     12.367330     12.081761     11.923055      5.254954
      6.990361      0.527279     12.430482     12.143882     11.984850      5.272786
      7.025792      0.529059     12.493634     12.206003     12.046644      5.290588
      7.061223      0.530836     12.556786     12.268123     12.108439      5.308360
      7.096654      0.532610     12.619938     12.330244     12.170234      5.326102
      7.132085      0.534382     12.683089     12.392365     12.232029      5.343815
      7.167516      0.536150     12.746241     12.454486     12.293823      5.361499
      7.202947      0.537915     12.809393     12.516607     12.355618      5.379153
      7.238378      0.539678     12.872545     12.578728     12.417413      5.396778
      7.273809      0.541438     12.935697     12.640849     12.479208      5.414375
      7.309240      0.543194     12.998849     12.702970     12.541002      5.431943
      7.344671      0.544948     13.062000     12.765091     12.602797      5.449483
      7.380102      0.546699     13.125152     12.827211     12.664592      5.466995
      7.415533      0.548448     13.188304     12.889332     12.726387      5.484478
      7.450964      0.550193     13.251456     12.951453     12.788181      5.501934
      7.486395      0.551936     13.314608     13.013574     12.849976      5.519362
      7.521826      0.553676     13.377760     13.075695     12.911771      5.536763
      7.557257      0.555414     13.440911     13.137816     12.973566      5.554136
      7.592688      0.557148     13.504063     13.199937     13.035360      5.571483
      7.628119      0.558880     13.567215     13.262058     13.097155      5.588802
      7.663550      0.560609     13.630367     13.324179     13.158950      5.606095
      7.698981      0.562336     13.693519     13.386299     13.220745      5.623360
      7.734412      0.564060     13.756671     13.448420     13.282539      5.640600
      7.769843      0.565781     13.819823     13.510541     13.344334      5.657813
      7.805274      0.567500     13.882976     13.572662     13.406129      5.675000
      7.840705      0.569216     13.946129     13.634783     13.467924      5.692161
      7.876136      0.570930     14.009282     13.696904     13.529718      5.709296
      7.911567      0.572641     14.072436     13.759025     13.591513      5.726405
      7.946998      0.574349     14.135591     13.821146     13.653308      5.743489
      7.982429      0.576055     14.198746     13.883267     13.715103      5.760548
      8.017860      0.577758     14.261902     13.945388     13.776897      5.777581
      8.053291      0.579459     14.325059     14.007508     13.838692      5.794590
      8.088722      0.581157     14.388217     14.069629     13.900487      5.811573
      8.124153      0.582853     14.451376     14.131750     13.962282      5.828531
      8.159584      0.584547     14.514536     14.193871     14.024076      5.845465
      8.195015      0.586237     14.577697     14.255992     14.085871      5.862375
      8.230446      0.587926     14.640859     14.318113     14.147666      5.879260
      8.265877      0.589612     14.704023     14.380234     14.209461      5.896121
      8.301308      0.591296     14.767188     14.442355     14.271255      5.912958
      8.336739      0.592977     14.830355     14.504476     14.333050      5.929771
      8.372170      0.594656     14.893523     14.566596     14.394845      5.946560
      8.407601      0.596333     14.956693     14.628717     14.456640      5.963325
      8.443032      0.598007     15.019864     14.690838     14.518434      5.980067
      8.478463      0.599679     15.083037     14.752959     14.580229      5.996785
      8.513894      0.601348     15.146212     14.815080     14.642024      6.013481
      8.549325      0.603015     15.209389     14.877201     14.703819      6.030153
      8.584756      0.604680     15.272567     14.939322     14.765613      6.046802
      8.620187      0.606343     15.335748     15.001443     14.827408      6.063428
      8.655618      0.608003     15.398930     15.063564     14.889203      6.080031
      8.691049      0.609661     15.462115     15.125685     14.950997      6.096612
      8.726480      0.611317     15.525302     15.187805     15.012792      6.113170
      8.761911      0.612971     15.588492     15.249926     15.074587      6.129706
      8.797342      0.614622     15.651683     15.312047     15.136382      6.146220
      8.832773      0.616271     15.714877     15.374168     15.198176      6.162711
      8.868204      0.617918     15.778073     15.436289     15.259971      6.179180
      8.903635      0.619563     15.841272     15.498410     15.321766      6.195628
      8.939066      0.621205     15.904474     15.560531     15.383561      6.212053
      8.974497      0.622846     15.967678     15.622652     15.445355      6.228457
      9.009928      0.624484     16.030885     15.684773     15.507150      6.244840
      9.045359      0.626120     16.094094     15.746893     15.568945      6.261201
      9.080790      0.627754     16.157306     15.809014     15.630740      6.277540
      9.116221      0.629386     16.220522     15.871135     15.692534      6.293859
      9.151652      0.631016     16.283740     15.933256     15.754329      6.310156
      9.187083      0.632643     16.346961     15.995377     15.816124      6.326432
      9.222514      0.634269     16.410185     16.057498     15.877919      6.342687
      9.257945      0.635892     16.473412     16.119619     15.939713      6.358922
      9.293376      0.637514     16.536642     16.181740     16.001508      6.375136
      9.328807      0.639133     16.599876     16.243861     16.063303      6.391329
      9.364238      0.640750     16.663113     16.305981     16.125098      6.407501
      9.399669      0.642365     16.726353     16.368102     16.186892      6.423654
      9.435100      0.643979     16.789596     16.430223     16.248687      6.439786
      9.470531      0.645590     16.852843     16.492344     16.310482      6.455898
      9.505962      0.647199     16.916093     16.554465     16.372277      6.471989
      9.541393      0.648806     16.979347     16.616586     16.434071      6.488061
      9.576824      0.650411     17.042605     16.678707     16.495866      6.504113
      9.612255      0.652015     17.105866     16.740828     16.557661      6.520145
      9.647686      0.653616     17.169131     16.802949     16.619456      6.536158
      9.683117      0.655215     17.232399     16.865070     16.681250      6.552151
      9.718548      0.656812     17.295672     16.927190     16.743045      6.568124
      9.753979      0.658408     17.358948     16.989311     16.804840      6.584078
      9.789410      0.660001     17.422228     17.051432     16.866635      6.600013
      9.824841      0.661593     17.485512     17.113553     16.928429      6.615928
      9.860272      0.663182     17.548800     17.175674     16.990224      6.631824
      9.895703      0.664770     17.612092     17.237795     17.052019      6.647702
      9.931134      0.666356     17.675389     17.299916     17.113814      6.663560
      9.966565      0.667940     17.738689     17.362037     17.175608      6.679399
     10.001996      0.669522     17.801994     17.424158     17.237403      6.695220
     10.037427      0.671102     17.865302     17.486278     17.299198      6.711022
     10.072858      0.672681     17.928616     17.548399     17.360993      6.726806
     10.108289      0.674257     17.991933     17.610520     17.422787      6.742571
     10.143720      0.675832     18.055255     17.672641     17.484582      6.758317
     10.179151      0.677405     18.118581     17.734762     17.546377      6.774046
     10.214582      0.678976     18.181912     17.796883     17.608172      6.789756
     10.250013      0.680545     18.245248     17.859004     17.669966      6.805448
     10.285444      0.682112     18.308588     17.921125     17.731761      6.821121
     10.320875      0.683678     18.371932     17.983246     17.793556      6.836777
     10.356306      0.685242     18.435281     18.045366     17.855351      6.852415
     10.391737      0.686804     18.498636     18.107487     17.917145      6.868035
     10.427168      0.688364     18.561994     18.169608     17.978940      6.883638
     10.462599      0.689922     18.625358     18.231729     18.040735      6.899222
     10.498030      0.691479     18.688727     18.293850     18.102530      6.914789
     10.533461      0.693034     18.752100     18.355971     18.164324      6.930339
     10.568892      0.694587     18.815478     18.418092     18.226119      6.945871
     10.604323      0.696139     18.878862     18.480213     18.287914      6.961386
     10.639754      0.697688     18.942250     18.542334     18.349709      6.976884
     10.675185      0.699236     19.005644     18.604455     18.411503      6.992364
     10.710616      0.700783     19.069043     18.666575     18.473298      7.007827
     10.746047      0.702327     19.132447     18.728696     18.535093      7.023273
     10.781478      0.703870     19.195856     18.790817     18.596888      7.038703
     10.816909      0.705411     19.259270     18.852938     18.658682      7.054115
     10.852340      0.706951     19.322690     18.915059     18.720477      7.069510
     10.887771      0.708489     19.386115     18.977180     18.782272      7.084889
     10.923202      0.710025     19.449546     19.039301     18.844067      7.100251
     10.958633      0.711560     19.512982     19.101422     18.905861      7.115597
     10.994064      0.713093     19.576424     19.163543     18.967656      7.130926
     11.029495      0.714624     19.639871     19.225663     19.029451      7.146238
     11.064926      0.716153     19.703324     19.287784     19.091246      7.161535
     11.100357      0.717681     19.766782     19.349905     19.153040      7.176814
     11.135788      0.719208     19.830246     19.412026     19.214835      7.192078
     11.171219      0.720733     19.893716     19.474147     19.276630      7.207325
     11.206650      0.722256     19.957191     19.536268     19.338425      7.222557
     11.242081      0.723777     20.020673     19.598389     19.400219      7.237772
     11.277512      0.725297     20.084160     19.660510     19.462014      7.252971
     11.312943      0.726815     20.147653     19.722631     19.523809      7.268154
     11.348374      0.728332     20.211152     19.784751     19.585604      7.283322
     11.383805      0.729847     20.274657     19.846872     19.647398      7.298474
     11.419236      0.731361     20.338168     19.908993     19.709193      7.313610
     11.454667      0.732873     20.401685     19.971114     19.770988      7.328730
     11.490098      0.734383     20.465208     20.033235     19.832783      7.343835
     11.525529      0.735892     20.528738     20.095356     19.894577      7.358924
     11.560960      0.737400     20.592273     20.157477     19.956372      7.373998
     11.596391      0.738906     20.655815     20.219598     20.018167      7.389056
     11.631822      0.740410     20.719363     20.281719     20.079962      7.404099
     11.667253      0.741913     20.782917     20.343840     20.141756      7.419127
     11.702684      0.743414     20.846478     20.405960     20.203551      7.434140
     11.738115      0.744914     20.910045     20.468081     20.265346      7.449137
     11.773546      0.746412     20.973619     20.530202     20.327141      7.464120
     11.808977      0.747909     21.037199     20.592323     20.388935      7.479087
     11.844408      0.749404     21.100785     20.654444     20.450730      7.494040
     11.879839      0.750898     21.164379     20.716565     20.512525      7.508977
     11.915270      0.752390     21.227978     20.778686     20.574320      7.523900
     11.950701      0.753881     21.291585     20.840807     20.636114      7.538808
     11.986132      0.755370     21.355198     20.902928     20.697909      7.553701
     12.021563      0.756858     21.418818     20.965048     20.759704      7.568579
     12.056994      0.758344     21.482444     21.027169     20.821499      7.583443
     12.092425      0.759829     21.546077     21.089290     20.883293      7.598293
     12.127856      0.761313     21.609718     21.151411     20.945088      7.613127
     12.163287      0.762795     21.673365     21.213532     21.006883      7.627948
     12.198718      0.764275     21.737019     21.275653     21.068678      7.642754
     12.234149      0.765755     21.800680     21.337774     21.130472      7.657546
     12.269580      0.767232     21.864348     21.399895     21.192267      7.672323
     12.305011      0.768709     21.928023     21.462016     21.254062      7.687086
     12.340442      0.770184     21.991705     21.524136     21.315857      7.701835
     12.375873      0.771657     22.055394     21.586257     21.377651      7.716570
     12.411304      0.773129     22.119091     21.648378     21.439446      7.731291
     12.446735      0.774600     22.182795     21.710499     21.501241      7.745998
     12.482166      0.776069     22.246506     21.772620     21.563036      7.760691
     12.517597      0.777537     22.310224     21.834741     21.624830      7.775370
     12.553028      0.779004     22.373949     21.896862     21.686625      7.790035
     12.588459      0.780469     22.437682     21.958983     21.748420      7.804686
     12.623890      0.781932     22.501423     22.021104     21.810215      7.819324
     12.659321      0.783395     22.565170     22.083225     21.872009      7.833948
     12.694752      0.784856     22.628926     22.145345     21.933804      7.848558
     12.730183      0.786316     22.692688     22.207466     21.995599      7.863155
     12.765614      0.787774     22.756459     22.269587     22.057394      7.877738
     12.801045      0.789231     22.820237     22.331708     22.119188      7.892308
     12.836476      0.790686     22.884022     22.393829     22.180983      7.906864
     12.871907      0.792141     22.947816     22.455950     22.242778      7.921407
     12.907338      0.793594     23.011617     22.518071     22.304573      7.935937
     12.942769      0.795045     23.075425     22.580192     22.366367      7.950453
     12.978200      0.796496     23.139242     22.642313     22.428162      7.964956
     13.013631      0.797945     23.203066     22.704433     22.489957      7.979446
     13.049062      0.799392     23.266899     22.766554     22.551752      7.993923
     13.084493      0.800839     23.330739     22.828675     22.613546      8.008386
     13.119924      0.802284     23.394587     22.890796     22.675341      8.022837
     13.155355      0.803727     23.458443     22.952917     22.737136      8.037274
     13.190786      0.805170     23.522308     23.015038     22.798931      8.051699
     13.226217      0.806611     23.586180     23.077159     22.860725      8.066111
     13.261648      0.808051     23.650060     23.139280     22.922520      8.080509
     13.297079      0.809490     23.713949     23.201401     22.984315      8.094895
     13.332510      0.810927     23.777846     23.263521     23.046110      8.109269
     13.367941      0.812363     23.841751     23.325642     23.107904      8.123629
     13.403372      0.813798     23.905664     23.387763     23.169699      8.137977
     13.438803      0.815231     23.969586     23.449884     23.231494      8.152312
     13.474234      0.816663     24.033516     23.512005     23.293289      8.166635
     13.509665      0.818094     24.097454     23.574126     23.355083      8.180945
     13.545096      0.819524     24.161401     23.636247     23.416878      8.195242
     13.580527      0.820953     24.225356     23.698368     23.478673      8.209528
     13.615958      0.822380     24.289320     23.760489     23.540468      8.223800
     13.651389      0.823806     24.353292     23.822610     23.602262      8.238060
     13.686820      0.825231     24.417273     23.884730     23.664057      8.252308
     13.722251      0.826654     24.481263     23.946851     23.725852      8.266544
     13.757682      0.828077     24.545261     24.008972     23.787647      8.280767
     13.793113      0.829498     24.609268     24.071093     23.849441      8.294979
     13.828544      0.830918     24.673283     24.133214     23.911236      8.309178
     13.863975      0.832336     24.737308     24.195335     23.973031      8.323365
     13.899406      0.833754     24.801341     24.257456     24.034826      8.337540
     13.934837      0.835170     24.865383     24.319577     24.096620      8.351702
     13.970268      0.836585     24.929434     24.381698     24.158415      8.365853
     14.005699      0.837999     24.993494     24.443818     24.220210      8.379992
     14.041130      0.839412     25.057563     24.505939     24.282005      8.394119
     14.076561      0.840823     25.121641     24.568060     24.343799      8.408234
     14.111992      0.842234     25.185728     24.630181     24.405594      8.422337
     14.147423      0.843643     25.249824     24.692302     24.467389      8.436429
     14.182854      0.845051     25.313929     24.754423     24.529184      8.450508
     14.218285      0.846458     25.378044     24.816544     24.590978      8.464576
     14.253716      0.847863     25.442167     24.878665     24.652773      8.478633
     14.289147      0.849268     25.506300     24.940786     24.714568      8.492677
     14.324578      0.850671     25.570442     25.002906     24.776363      8.506710
     14.360009      0.852073     25.634594     25.065027     24.838157      8.520732
     14.395440      0.853474     25.698755     25.127148     24.899952      8.534742
     14.430871      0.854874     25.762925     25.189269     24.961747      8.548740
     14.466302      0.856273     25.827105     25.251390     25.023542      8.562727
     14.501733      0.857670     25.891294     25.313511     25.085336      8.576703
     14.537164      0.859067     25.955493     25.375632     25.147131      8.590667
     14.572595      0.860462     26.019701     25.437753     25.208926      8.604620
     14.608026      0.861856     26.083919     25.499874     25.270721      8.618561
     14.643457      0.863249     26.148146     25.561995     25.332515      8.632491
     14.678888      0.864641     26.212384     25.624115     25.394310      8.646411
     14.714319      0.866032     26.276631     25.686236     25.456105      8.660318
     14.749750      0.867422     26.340887     25.748357     25.517900      8.674215
     14.785181      0.868810     26.405154     25.810478     25.579694      8.688101
     14.820612      0.870198     26.469430     25.872599     25.641489      8.701975
     14.856043      0.871584     26.533717     25.934720     25.703284      8.715839
     14.891474      0.872969     26.598013     25.996841     25.765079      8.729691
     14.926905      0.874353     26.662319     26.058962     25.826873      8.743532
     14.962336      0.875736     26.726635     26.121083     25.888668      8.757363
     14.997767      0.877118     26.790961     26.183203     25.950463      8.771183
     15.033198      0.878499     26.855298     26.245324     26.012258      8.784991
     15.068629      0.879879     26.919644     26.307445     26.074052      8.798789
     15.104060      0.881258     26.984001     26.369566     26.135847      8.812576
     15.139491      0.882635     27.048367     26.431687     26.197642      8.826352
     15.174922      0.884012     27.112744     26.493808     26.259437      8.840118
     15.210353      0.885387     27.177132     26.555929     26.321231      8.853873
     15.245784      0.886762     27.241529     26.618050     26.383026      8.867617
     15.281215      0.888135     27.305937     26.680171     26.444821      8.881350
     15.316646      0.889507     27.370356     26.742291     26.506616      8.895073
     15.352077      0.890879     27.434785     26.804412     26.568410      8.908786
     15.387508      0.892249     27.499224     26.866533     26.630205      8.922487
     15.422939      0.893618     27.563674     26.928654     26.692000      8.936179
     15.458370      0.894986     27.628134     26.990775     26.753795      8.949859
     15.493801      0.896353     27.692605     27.052896     26.815589      8.963530
     15.529232      0.897719     27.757087     27.115017     26.877384      8.977190
     15.564663      0.899084     27.821579     27.177138     26.939179      8.990839
     15.600094      0.900448     27.886082     27.239259     27.000974      9.004478
     15.635525      0.901811     27.950596     27.301380     27.062768      9.018107
     15.670956      0.903173     28.015121     27.363500     27.124563      9.031726
     15.706387      0.904533     28.079657     27.425621     27.186358      9.045334
     15.741818      0.905893     28.144203     27.487742     27.248153      9.058932
     15.777249      0.907252     28.208760     27.549863     27.309947      9.072520
     15.812680      0.908610     28.273329     27.611984     27.371742      9.086098
     15.848111      0.909967     28.337908     27.674105     27.433537      9.099665
     15.883542      0.911322     28.402498     27.736226     27.495332      9.113223
     15.918973      0.912677     28.467100     27.798347     27.557126      9.126770
     15.954404      0.914031     28.531712     27.860468     27.618921      9.140307
     15.989835      0.915383     28.596336     27.922588     27.680716      9.153835
     16.025266      0.916735     28.660971     27.984709     27.742511      9.167352
     16.060697      0.918086     28.725617     28.046830     27.804305      9.180859
     16.096128      0.919436     28.790275     28.108951     27.866100      9.194357
     16.131559      0.920784     28.854944     28.171072     27.927895      9.207844
     16.166990      0.922132     28.919624     28.233193     27.989690      9.221322
     16.202421      0.923479     28.984316     28.295314     28.051484      9.234790
     16.237852      0.924825     29.049019     28.357435     28.113279      9.248248
     16.273283      0.926170     29.113734     28.419556     28.175074      9.261696
