  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.90000   0.80000   0.00000   0.00000   0.00000   0.10000  -0.32069
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.900000      0.800000      1.000000
      0.104050      1.056599      0.954666      0.853230      1.040505
      0.108024      1.113197      1.009332      0.906461      1.080236
      0.111925      1.169796      1.063998      0.959691      1.119249
      0.115759      1.226395      1.118664      1.012922      1.157594
      0.119531      1.282994      1.173330      1.066152      1.195314
      0.123245      1.339592      1.227996      1.119383      1.232448
      0.126903      1.396191      1.282662      1.172613      1.269030
      0.130509      1.452790      1.337328      1.225844      1.305093
      0.134066      1.509388      1.391994      1.279074      1.340664
      0.137577      1.565987      1.446660      1.332305      1.375769
      0.141043      1.622586      1.501326      1.385535      1.410432
      0.144467      1.679185      1.555992      1.438766      1.444674
      0.147851      1.735783      1.610658      1.491996      1.478515
      0.151197      1.792382      1.665325      1.545227      1.511973
      0.154506      1.848981      1.719991      1.598457      1.545064
      0.157781      1.905579      1.774657      1.651688      1.577805
      0.161021      1.962178      1.829323      1.704918      1.610210
      0.164229      2.018777      1.883989      1.758149      1.642292
      0.167406      2.075376      1.938655      1.811379      1.674064
      0.170554      2.131974      1.993321      1.864610      1.705537
      0.173672      2.188573      2.047987      1.917840      1.736722
      0.176763      2.245172      2.102653      1.971071      1.767629
      0.179827      2.301770      2.157319      2.024301      1.798269
      0.182865      2.358369      2.211985      2.077531      1.828650
      0.185878      2.414968      2.266651      2.130762      1.858780
      0.188867      2.471567      2.321317      2.183992      1.888669
      0.191832      2.528165      2.375983      2.237223      1.918322
      0.194775      2.584764      2.430649      2.290453      1.947749
      0.197695      2.641363      2.485315      2.343684      1.976954
      0.200595      2.697962      2.539981      2.396914      2.005945
      0.203473      2.754560      2.594647      2.450145      2.034729
      0.206331      2.811159      2.649313      2.503375      2.063310
      0.209169      2.867758      2.703979      2.556606      2.091695
      0.211989      2.924356      2.758645      2.609836      2.119888
      0.214789      2.980955      2.813311      2.663067      2.147895
      0.217572      3.037554      2.867977      2.716297      2.175721
      0.220337      3.094153      2.922643      2.769528      2.203369
      0.223085      3.150751      2.977309      2.822758      2.230846
      0.225815      3.207350      3.031975      2.875989      2.258154
      0.228530      3.263949      3.086641      2.929219      2.285298
      0.231228      3.320547      3.141307      2.982450      2.312282
      0.233911      3.377146      3.195974      3.035680      2.339109
      0.236578      3.433745      3.250640      3.088911      2.365784
      0.239231      3.490344      3.305306      3.142141      2.392308
      0.241869      3.546942      3.359972      3.195372      2.418687
      0.244492      3.603541      3.414638      3.248602      2.444922
      0.247102      3.660140      3.469304      3.301832      2.471018
      0.249698      3.716738      3.523970      3.355063      2.496976
      0.252280      3.773337      3.578636      3.408293      2.522800
      0.254849      3.829936      3.633302      3.461524      2.548493
      0.257406      3.886535      3.687968      3.514754      2.574057
      0.259949      3.943133      3.742634      3.567985      2.599494
      0.262481      3.999732      3.797300      3.621215      2.624808
      0.265000      4.056331      3.851966      3.674446      2.650000
      0.267507      4.112929      3.906632      3.727676      2.675073
      0.270003      4.169528      3.961298      3.780907      2.700029
      0.272487      4.226127      4.015964      3.834137      2.724870
      0.274960      4.282726      4.070630      3.887368      2.749599
      0.277422      4.339324      4.125296      3.940598      2.774216
      0.279873      4.395923      4.179962      3.993829      2.798725
      0.282313      4.452522      4.234628      4.047059      2.823128
      0.284742      4.509120      4.289294      4.100290      2.847425
      0.287162      4.565719      4.343960      4.153520      2.871619
      0.289571      4.622318      4.398626      4.206751      2.895711
      0.291970      4.678917      4.453292      4.259981      2.919704
      0.294360      4.735515      4.507958      4.313212      2.943598
      0.296740      4.792114      4.562624      4.366442      2.967396
      0.299110      4.848713      4.617290      4.419673      2.991099
      0.301471      4.905311      4.671957      4.472903      3.014708
      0.303823      4.961910      4.726623      4.526133      3.038225
      0.306165      5.018509      4.781289      4.579364      3.061652
      0.308499      5.075108      4.835955      4.632594      3.084989
      0.310824      5.131706      4.890621      4.685825      3.108238
      0.313140      5.188305      4.945287      4.739055      3.131401
      0.315448      5.244904      4.999953      4.792286      3.154478
      0.317747      5.301503      5.054619      4.845516      3.177471
      0.320038      5.358101      5.109285      4.898747      3.200382
      0.322321      5.414700      5.163951      4.951977      3.223210
      0.324596      5.471299      5.218617      5.005208      3.245958
      0.326863      5.527897      5.273283      5.058438      3.268627
      0.329122      5.584496      5.327949      5.111669      3.291217
      0.331373      5.641095      5.382615      5.164899      3.313730
      0.333617      5.697694      5.437281      5.218130      3.336167
      0.335853      5.754292      5.491947      5.271360      3.358529
      0.338082      5.810891      5.546613      5.324591      3.380816
      0.340303      5.867490      5.601279      5.377821      3.403030
      0.342517      5.924088      5.655945      5.431052      3.425172
      0.344724      5.980687      5.710611      5.484282      3.447243
      0.346924      6.037286      5.765277      5.537513      3.469243
      0.349117      6.093885      5.819943      5.590743      3.491173
      0.351304      6.150483      5.874609      5.643973      3.513035
      0.353483      6.207082      5.929275      5.697204      3.534829
      0.355656      6.263681      5.983941      5.750434      3.556556
      0.357822      6.320279      6.038607      5.803665      3.578217
      0.359981      6.376878      6.093273      5.856895      3.599813
      0.362134      6.433477      6.147940      5.910126      3.621344
      0.364281      6.490076      6.202606      5.963356      3.642811
      0.366422      6.546674      6.257272      6.016587      3.664215
      0.368556      6.603273      6.311938      6.069817      3.685557
      0.370684      6.659872      6.366604      6.123048      3.706837
      0.372806      6.716470      6.421270      6.176278      3.728057
      0.374922      6.773069      6.475936      6.229509      3.749216
      0.377032      6.829668      6.530602      6.282739      3.770315
      0.379136      6.886267      6.585268      6.335970      3.791356
      0.381234      6.942865      6.639934      6.389200      3.812338
      0.383326      6.999464      6.694600      6.442431      3.833263
      0.385413      7.056063      6.749266      6.495661      3.854131
      0.387494      7.112661      6.803932      6.548892      3.874942
      0.389570      7.169260      6.858598      6.602122      3.895698
      0.391640      7.225859      6.913264      6.655353      3.916399
      0.393705      7.282458      6.967930      6.708583      3.937045
      0.395764      7.339056      7.022596      6.761814      3.957637
      0.397818      7.395655      7.077262      6.815044      3.978176
      0.399866      7.452254      7.131928      6.868274      3.998662
      0.401910      7.508852      7.186594      6.921505      4.019095
      0.403948      7.565451      7.241260      6.974735      4.039477
      0.405981      7.622050      7.295926      7.027966      4.059807
      0.408009      7.678649      7.350592      7.081196      4.080087
      0.410032      7.735247      7.405258      7.134427      4.100316
      0.412050      7.791846      7.459924      7.187657      4.120495
