  Omega0      e0        e1        e2       e11       e22       e33        ai      delta0  
   1.00000   1.00000   0.80000   0.60000   0.00000   0.00000   0.00000   0.10000  -0.62414
Number of "drawing" timesteps:    500
  exp. factor        a1             a2             a3         exp. ratio   
      0.100000      1.000000      0.800000      0.600000      1.000000
      0.104050      1.056859      0.853834      0.653944      1.040505
      0.108024      1.113718      0.907667      0.707888      1.080236
      0.111925      1.170577      0.961501      0.761832      1.119249
      0.115759      1.227435      1.015334      0.815776      1.157594
      0.119531      1.284294      1.069168      0.869720      1.195314
      0.123245      1.341153      1.123001      0.923664      1.232448
      0.126903      1.398012      1.176835      0.977608      1.269030
      0.130509      1.454871      1.230668      1.031552      1.305093
      0.134066      1.511730      1.284502      1.085496      1.340664
      0.137577      1.568588      1.338335      1.139439      1.375769
      0.141043      1.625447      1.392169      1.193383      1.410432
      0.144467      1.682306      1.446002      1.247327      1.444674
      0.147851      1.739165      1.499836      1.301271      1.478515
      0.151197      1.796024      1.553669      1.355215      1.511973
      0.154506      1.852883      1.607503      1.409159      1.545064
      0.157781      1.909741      1.661336      1.463103      1.577805
      0.161021      1.966600      1.715170      1.517047      1.610210
      0.164229      2.023459      1.769003      1.570991      1.642292
      0.167406      2.080318      1.822837      1.624935      1.674064
      0.170554      2.137177      1.876671      1.678879      1.705537
      0.173672      2.194036      1.930504      1.732823      1.736722
      0.176763      2.250894      1.984338      1.786767      1.767629
      0.179827      2.307753      2.038171      1.840711      1.798269
      0.182865      2.364612      2.092005      1.894655      1.828650
      0.185878      2.421471      2.145838      1.948599      1.858780
      0.188867      2.478330      2.199672      2.002543      1.888669
      0.191832      2.535189      2.253505      2.056487      1.918322
      0.194775      2.592047      2.307339      2.110430      1.947749
      0.197695      2.648906      2.361172      2.164374      1.976954
      0.200595      2.705765      2.415006      2.218318      2.005945
      0.203473      2.762624      2.468839      2.272262      2.034729
      0.206331      2.819483      2.522673      2.326206      2.063310
      0.209169      2.876342      2.576506      2.380150      2.091695
      0.211989      2.933200      2.630340      2.434094      2.119888
      0.214789      2.990059      2.684173      2.488038      2.147895
      0.217572      3.046918      2.738007      2.541982      2.175721
      0.220337      3.103777      2.791840      2.595926      2.203369
      0.223085      3.160636      2.845674      2.649870      2.230846
      0.225815      3.217495      2.899507      2.703814      2.258154
      0.228530      3.274353      2.953341      2.757758      2.285298
      0.231228      3.331212      3.007175      2.811702      2.312282
      0.233911      3.388071      3.061008      2.865646      2.339109
      0.236578      3.444930      3.114842      2.919590      2.365784
      0.239231      3.501789      3.168675      2.973534      2.392308
      0.241869      3.558648      3.222509      3.027478      2.418687
      0.244492      3.615507      3.276342      3.081422      2.444922
      0.247102      3.672365      3.330176      3.135365      2.471018
      0.249698      3.729224      3.384009      3.189309      2.496976
      0.252280      3.786083      3.437843      3.243253      2.522800
      0.254849      3.842942      3.491676      3.297197      2.548493
      0.257406      3.899801      3.545510      3.351141      2.574057
      0.259949      3.956660      3.599343      3.405085      2.599494
      0.262481      4.013518      3.653177      3.459029      2.624808
      0.265000      4.070377      3.707010      3.512973      2.650000
      0.267507      4.127236      3.760844      3.566917      2.675073
      0.270003      4.184095      3.814677      3.620861      2.700029
      0.272487      4.240954      3.868511      3.674805      2.724870
      0.274960      4.297813      3.922344      3.728749      2.749599
      0.277422      4.354671      3.976178      3.782693      2.774216
      0.279873      4.411530      4.030012      3.836637      2.798725
      0.282313      4.468389      4.083845      3.890581      2.823128
      0.284742      4.525248      4.137679      3.944525      2.847425
      0.287162      4.582107      4.191512      3.998469      2.871619
      0.289571      4.638966      4.245346      4.052413      2.895711
      0.291970      4.695824      4.299179      4.106356      2.919704
      0.294360      4.752683      4.353013      4.160300      2.943598
      0.296740      4.809542      4.406846      4.214244      2.967396
      0.299110      4.866401      4.460680      4.268188      2.991099
      0.301471      4.923260      4.514513      4.322132      3.014708
      0.303823      4.980119      4.568347      4.376076      3.038225
      0.306165      5.036977      4.622180      4.430020      3.061652
      0.308499      5.093836      4.676014      4.483964      3.084989
      0.310824      5.150695      4.729847      4.537908      3.108238
      0.313140      5.207554      4.783681      4.591852      3.131401
      0.315448      5.264413      4.837514      4.645796      3.154478
      0.317747      5.321272      4.891348      4.699740      3.177471
      0.320038      5.378130      4.945181      4.753684      3.200382
      0.322321      5.434989      4.999015      4.807628      3.223210
      0.324596      5.491848      5.052849      4.861572      3.245958
      0.326863      5.548707      5.106682      4.915516      3.268627
      0.329122      5.605566      5.160516      4.969460      3.291217
      0.331373      5.662425      5.214349      5.023404      3.313730
      0.333617      5.719283      5.268183      5.077348      3.336167
      0.335853      5.776142      5.322016      5.131291      3.358529
      0.338082      5.833001      5.375850      5.185235      3.380816
